source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 529	proteomic profiling by mass spectrometry	1	1	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_A04_P003812_B0A_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_A04_P003812_B0A_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 530	proteomic profiling by mass spectrometry	1	2	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_B04_P003812_B0B_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_B04_P003812_B0B_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 531	proteomic profiling by mass spectrometry	1	3	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_C04_P003812_B0C_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_C04_P003812_B0C_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 532	proteomic profiling by mass spectrometry	1	4	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_D04_P003812_B0D_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_D04_P003812_B0D_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 533	proteomic profiling by mass spectrometry	1	5	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_E04_P003812_B0E_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_E04_P003812_B0E_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 534	proteomic profiling by mass spectrometry	1	6	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_F04_P003812_B0F_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_F04_P003812_B0F_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 535	proteomic profiling by mass spectrometry	1	7	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_G04_P003812_B0G_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_G04_P003812_B0G_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 536	proteomic profiling by mass spectrometry	1	8	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_H04_P003812_B0H_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_H04_P003812_B0H_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 537	proteomic profiling by mass spectrometry	1	9	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_A05_P003812_B0I_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_A05_P003812_B0I_A00_R1.raw	RXF 393
PXD005940-Sample-2	homo sapiens	renal cell carcinoma	kidney	not available	proximal renal artery	54Y	male	not available	RXF 393	epithelial	no depletion	run 538	proteomic profiling by mass spectrometry	1	10	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_B05_P003812_B0J_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_B05_P003812_B0J_A00_R1.raw	RXF 393
