source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 553	proteomic profiling by mass spectrometry	1	1	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_A07_P003813_B0A_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_A07_P003813_B0A_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 554	proteomic profiling by mass spectrometry	1	2	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_B07_P003813_B0B_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_B07_P003813_B0B_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 555	proteomic profiling by mass spectrometry	1	3	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_C07_P003813_B0C_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_C07_P003813_B0C_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 556	proteomic profiling by mass spectrometry	1	4	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_D07_P003813_B0D_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_D07_P003813_B0D_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 557	proteomic profiling by mass spectrometry	1	5	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_E07_P003813_B0E_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_E07_P003813_B0E_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 558	proteomic profiling by mass spectrometry	1	6	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_F07_P003813_B0F_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_F07_P003813_B0F_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 559	proteomic profiling by mass spectrometry	1	7	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_G07_P003813_B0G_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_G07_P003813_B0G_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 560	proteomic profiling by mass spectrometry	1	8	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_H07_P003813_B0H_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_H07_P003813_B0H_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 561	proteomic profiling by mass spectrometry	1	9	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_A07_P003813_B0I_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_A07_P003813_B0I_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 562	proteomic profiling by mass spectrometry	1	10	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_B08_P003813_B0J_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_B08_P003813_B0J_A00_R1.raw	PC-3
