source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 697	proteomic profiling by mass spectrometry	1	1	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_A01_P003819_B0A_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_A01_P003819_B0A_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 698	proteomic profiling by mass spectrometry	1	2	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_B01_P003819_B0B_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_B01_P003819_B0B_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 699	proteomic profiling by mass spectrometry	1	3	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_C01_P003819_B0C_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_C01_P003819_B0C_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 700	proteomic profiling by mass spectrometry	1	4	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_D01_P003819_B0D_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_D01_P003819_B0D_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 701	proteomic profiling by mass spectrometry	1	5	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_E01_P003819_B0E_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_E01_P003819_B0E_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 702	proteomic profiling by mass spectrometry	1	6	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_F01_P003819_B0F_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_F01_P003819_B0F_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 703	proteomic profiling by mass spectrometry	1	7	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_G01_P003819_B0G_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_G01_P003819_B0G_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 704	proteomic profiling by mass spectrometry	1	8	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_H01_P003819_B0H_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_H01_P003819_B0H_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 705	proteomic profiling by mass spectrometry	1	9	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_A02_P003819_B0I_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_A02_P003819_B0I_A00_R2.raw	CCRFCEM
PXD005940-Sample-9	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	not available	CCRFCEM	lymphoblast	no depletion	run 706	proteomic profiling by mass spectrometry	1	10	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00524_B02_P003819_B0J_A00_R2.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00524_B02_P003819_B0J_A00_R2.raw	CCRFCEM
