source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 314	proteomic profiling by mass spectrometry	1	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_D05_P001749_B00L_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_D05_P001749_B00L_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 315	proteomic profiling by mass spectrometry	2	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_H04_P001749_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_H04_P001749_B00H_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 316	proteomic profiling by mass spectrometry	3	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_B04_P001749_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_B04_P001749_B00B_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 317	proteomic profiling by mass spectrometry	4	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_C04_P001749_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_C04_P001749_B00C_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 318	proteomic profiling by mass spectrometry	5	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_B05_P001749_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_B05_P001749_B00J_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 319	proteomic profiling by mass spectrometry	6	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_F04_P001749_B00F_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_F04_P001749_B00F_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 320	proteomic profiling by mass spectrometry	7	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_E04_P001749_B00E_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_E04_P001749_B00E_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 321	proteomic profiling by mass spectrometry	8	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_C05_P001749_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_C05_P001749_B00K_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 322	proteomic profiling by mass spectrometry	9	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_G04_P001749_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_G04_P001749_B00G_A00_R1.RAW	SK-MEL-2
PXD005946-Sample-27	homo sapiens	metastatic melanoma	skin	not available	melanocytes	60Y	male	Caucasian	SK-MEL-2	polygonal	no depletion	run 323	proteomic profiling by mass spectrometry	10	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00287_D04_P001749_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00287_D04_P001749_B00D_A00_R1.RAW	SK-MEL-2
