source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	Material Type	assay name	Technology Type	comment[file uri]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 840	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_1.raw	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_1.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 841	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_2.raw	2	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_2.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 842	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_3.raw	3	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_3.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 843	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_4.raw	4	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_4.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 844	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_5.raw	5	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_5.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 845	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_6.raw	6	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_6.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 846	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_7.raw	7	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_7.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 847	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_8.raw	8	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_8.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 848	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_9.raw	9	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_9.raw	A549
Sample 20	Homo sapiens	lung	A549	Caucasian	58Y	male	lung adenocarcinoma	epithelial	not available	cell line	run 849	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_10.raw	10	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:28; TA=Q	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE4_UPLC5_DBJ_SA_A549_REP1_46frac_10.raw	A549
