source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part].1	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 541	proteomic profiling by mass spectrometry	1	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_F05_P003206_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_F05_P003206_B00B_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 542	proteomic profiling by mass spectrometry	2	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_B06_P003206_B00F_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_B06_P003206_B00F_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 543	proteomic profiling by mass spectrometry	3	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_A06_P003206_B00E_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_A06_P003206_B00E_A00_R2.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 544	proteomic profiling by mass spectrometry	4	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_E06_P003206_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_E06_P003206_B00I_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 545	proteomic profiling by mass spectrometry	5	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_G05_P003206_B00C_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_G05_P003206_B00C_A00_R2.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 546	proteomic profiling by mass spectrometry	6	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_C06_P003206_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_C06_P003206_B00G_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 547	proteomic profiling by mass spectrometry	7	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_D06_P003206_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_D06_P003206_B00H_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 548	proteomic profiling by mass spectrometry	8	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_F06_P003206_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_F06_P003206_B00J_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 549	proteomic profiling by mass spectrometry	9	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_H05_P003206_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_H05_P003206_B00D_A00_R1.RAW	NCI-H322M cell
PXD005946-Sample-46	homo sapiens	lung adenocarcinoma	lung	not available	not available	52Y	male	Caucasian	NCI-H322M cell	epithelium	no depletion	run 550	proteomic profiling by mass spectrometry	10	1	PXD005946	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_G06_P003206_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_G06_P003206_B00K_A00_R1.RAW	NCI-H322M cell
