source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	Material Type	factor value[organism part]
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 168	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f01.raw	NT=SDS-PAGE;AC=PRIDE:0000568	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f01.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 169	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f02.raw	NT=SDS-PAGE;AC=PRIDE:0000568	2	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f02.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 170	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f03.raw	NT=SDS-PAGE;AC=PRIDE:0000568	3	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f03.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 171	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f04.raw	NT=SDS-PAGE;AC=PRIDE:0000568	4	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f04.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 172	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f05.raw	NT=SDS-PAGE;AC=PRIDE:0000568	5	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f05.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 173	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f06.raw	NT=SDS-PAGE;AC=PRIDE:0000568	6	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f06.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 174	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f07.raw	NT=SDS-PAGE;AC=PRIDE:0000568	7	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f07.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 175	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f08.raw	NT=SDS-PAGE;AC=PRIDE:0000568	8	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f08.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 176	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f09.raw	NT=SDS-PAGE;AC=PRIDE:0000568	9	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f09.raw	organism part	Heart
PXD000561-Sample-7	Homo sapiens	heart	Adult	not available	not available	not applicable	not available	not available	not available	run 177	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Heart_Gel_Velos_7_f10.raw	NT=SDS-PAGE;AC=PRIDE:0000568	10	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Adult_Heart_Gel_Velos_7_f10.raw	organism part	Heart
