source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 264	proteomic profiling by mass spectrometry	00645_A04_P004894_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_A04_P004894_B0A_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 265	proteomic profiling by mass spectrometry	00645_A05_P004894_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_A05_P004894_B0I_A00_R1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 266	proteomic profiling by mass spectrometry	00645_A06_P004894_B0Q_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_A06_P004894_B0Q_A00_R1.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 267	proteomic profiling by mass spectrometry	00645_B04_P004894_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_B04_P004894_B0B_A00_R1.raw	4	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 268	proteomic profiling by mass spectrometry	00645_B05_P004894_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_B05_P004894_B0J_A00_R1.raw	5	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 269	proteomic profiling by mass spectrometry	00645_B06_P004894_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_B06_P004894_B0R_A00_R1.raw	6	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 270	proteomic profiling by mass spectrometry	00645_C04_P004894_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_C04_P004894_B0C_A00_R1.raw	7	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 271	proteomic profiling by mass spectrometry	00645_C05_P004894_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_C05_P004894_B0K_A00_R1.raw	8	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 272	proteomic profiling by mass spectrometry	00645_C06_P004894_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_C06_P004894_B0S_A00_R1.raw	9	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-14	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 273	proteomic profiling by mass spectrometry	00645_D04_P004894_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_D04_P004894_B0D_A00_R1.raw	10	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
