source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[modification parameters].3	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 792	proteomic profiling by mass spectrometry	00705_A04_P005218_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_A04_P005218_B0A_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 793	proteomic profiling by mass spectrometry	00705_A05_P005218_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_A05_P005218_B0I_A00_R1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 794	proteomic profiling by mass spectrometry	00705_A06_P005218_B0Q_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_A06_P005218_B0Q_A00_R1.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 795	proteomic profiling by mass spectrometry	00705_B04_P005218_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_B04_P005218_B0B_A00_R1.raw	4	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 796	proteomic profiling by mass spectrometry	00705_B05_P005218_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_B05_P005218_B0J_A00_R1.raw	5	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 797	proteomic profiling by mass spectrometry	00705_B06_P005218_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_B06_P005218_B0R_A00_R1.raw	6	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 798	proteomic profiling by mass spectrometry	00705_C04_P005218_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_C04_P005218_B0C_A00_R1.raw	7	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 799	proteomic profiling by mass spectrometry	00705_C05_P005218_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_C05_P005218_B0K_A00_R1.raw	8	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 800	proteomic profiling by mass spectrometry	00705_C06_P005218_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_C06_P005218_B0S_A00_R1.raw	9	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
PXD000865-Sample-36	Homo sapiens	prostate gland	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 801	proteomic profiling by mass spectrometry	00705_D04_P005218_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00705_D04_P005218_B0D_A00_R1.raw	10	1	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	prostate gland
