source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1008	proteomic profiling by mass spectrometry	00891_H03_P007665_A00_B0X_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_H03_P007665_A00_B0X_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1009	proteomic profiling by mass spectrometry	00891_G03_P007665_A00_B0W_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_G03_P007665_A00_B0W_R1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1010	proteomic profiling by mass spectrometry	00891_F03_P007665_A00_B0V_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_F03_P007665_A00_B0V_R1.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1011	proteomic profiling by mass spectrometry	00891_E03_P007665_A00_B0U_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_E03_P007665_A00_B0U_R1.raw	4	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1012	proteomic profiling by mass spectrometry	00891_D03_P007665_A00_B0T_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_D03_P007665_A00_B0T_R1.raw	5	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1013	proteomic profiling by mass spectrometry	00891_C03_P007665_A00_B0S_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_C03_P007665_A00_B0S_R1.raw	6	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1014	proteomic profiling by mass spectrometry	00891_B03_P007665_A00_B0R_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_B03_P007665_A00_B0R_R1.raw	7	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1015	proteomic profiling by mass spectrometry	00891_A03_P007665_A00_B0Q_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_A03_P007665_A00_B0Q_R1.raw	8	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1016	proteomic profiling by mass spectrometry	00891_H02_P007665_A00_B0P_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_H02_P007665_A00_B0P_R1.raw	9	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-45	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1017	proteomic profiling by mass spectrometry	00891_G02_P007665_A00_B0O_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_G02_P007665_A00_B0O_R1.raw	10	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
