source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age].1	characteristics[sex].1	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	Material Type	factor value[organism part]
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 529	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f01.raw	NT=SDS-PAGE;AC=PRIDE:0000568	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f01.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 530	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f02.raw	NT=SDS-PAGE;AC=PRIDE:0000568	2	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f02.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 531	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f03.raw	NT=SDS-PAGE;AC=PRIDE:0000568	3	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f03.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 532	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f04.raw	NT=SDS-PAGE;AC=PRIDE:0000568	4	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f04.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 533	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f05.raw	NT=SDS-PAGE;AC=PRIDE:0000568	5	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f05.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 534	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f06.raw	NT=SDS-PAGE;AC=PRIDE:0000568	6	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f06.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 535	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f07.raw	NT=SDS-PAGE;AC=PRIDE:0000568	7	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f07.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 536	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f08.raw	NT=SDS-PAGE;AC=PRIDE:0000568	8	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f08.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 537	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f09.raw	NT=SDS-PAGE;AC=PRIDE:0000568	9	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f09.raw	organism part	Heart
Sample 21	Homo sapiens	heart	not available	Fetus	not available	not available	not applicable	not available	not available	not available	run 538	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Fetal_Heart_Gel_Velos_21_f10.raw	NT=SDS-PAGE;AC=PRIDE:0000568	10	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	Fetal_Heart_Gel_Velos_21_f10.raw	organism part	Heart
